id,name,rtt,message
99,CornflowerStingray,3.098200,Hello!
46,RazzmatazzHyena,1.053200,Hello!
9,OrchidRook,2.809100,Hello!
8,TanGoose,1.648800,Hello!
40,AlmondSand Dollar,0.521100,Hello!
97,ApricotSkunk,0.394800,Hello!
96,RedLyrebird,0.376800,Hello!
36,MelonCoyote,0.518400,Hello!
50,PeriwinkleHyena,2.531600,Hello!
35,BeaverCod,2.527000,Hello!
28,RedSpider,2.092200,Hello!
56,YellowTarsier,1.087900,Hello!
30,BrownSalmon,0.535300,Hello!
43,ManateeEel,2.758900,Hello!
21,WhiteBat,2.686400,Hello!
65,BlushDog,2.501400,Hello!
75,MelonOtter,2.504900,Hello!
86,YellowGiraffe,1.455000,Hello!
67,AlmondRam,2.830700,Hello!
58,WhiteMoose,1.374100,Hello!
89,ManateeToad,2.561100,Hello!
38,AlmondDotterel,2.586900,Hello!
82,FernRook,3.325400,Hello!
45,GrayGoldfish,3.332400,Hello!
16,PeriwinkleStingray,1.462800,Hello!
47,ScarletMouse,2.707200,Hello!
78,PeriwinklePenguin,1.977700,Hello!
53,ChestnutGiraffe,0.344700,Hello!
80,WhiteEagle,2.970500,Hello!
98,MahoganyOpossum,0.558400,Hello!
39,ThistleMantis,1.506500,Hello!
60,ThistleCrab,2.850600,Hello!
83,SilverEland,1.505800,Hello!
33,YellowChough,0.280100,Hello!
3,MahoganyNightingale,1.717800,Hello!
34,RazzmatazzSquid,2.235400,Hello!
94,ShadowBuffalo,2.297600,Hello!
46,RazzmatazzHyena,1.183100,Hello!
99,CornflowerStingray,3.259400,Hello!
9,OrchidRook,2.771700,Hello!
32,RedCurlew,1.807600,Hello!
8,TanGoose,1.419500,Hello!
91,MelonBee,1.358900,Hello!
40,AlmondSand Dollar,0.349900,Hello!
55,WisteriaTiger,2.987800,Hello!
97,ApricotSkunk,0.453200,Hello!
96,RedLyrebird,0.373900,Hello!
36,MelonCoyote,0.515300,Hello!
50,PeriwinkleHyena,2.411600,Hello!
35,BeaverCod,2.997900,Hello!
28,RedSpider,1.997800,Hello!
56,YellowTarsier,1.043800,Hello!
30,BrownSalmon,0.544100,Hello!
43,ManateeEel,2.558300,Hello!
64,AquamarineHorse,1.110700,Hello!
2,RazzmatazzBaboon,1.569400,Hello!
21,WhiteBat,2.459500,Hello!
65,BlushDog,2.582500,Hello!
75,MelonOtter,2.462600,Hello!
86,YellowGiraffe,1.317000,Hello!
67,AlmondRam,2.695900,Hello!
58,WhiteMoose,1.274100,Hello!
27,DandelionScorpion,2.992700,Hello!
89,ManateeToad,2.602900,Hello!
81,CopperYak,0.501100,Hello!
38,AlmondDotterel,2.513900,Hello!
82,FernRook,3.306900,Hello!
45,GrayGoldfish,3.325300,Hello!
6,RedEchidna,2.548100,Hello!
16,PeriwinkleStingray,1.194500,Hello!
47,ScarletMouse,2.694700,Hello!
78,PeriwinklePenguin,1.906600,Hello!
88,ShamrockBoar,2.359200,Hello!
53,ChestnutGiraffe,0.355000,Hello!
80,WhiteEagle,3.123800,Hello!
98,MahoganyOpossum,0.561600,Hello!
39,ThistleMantis,2.077800,Hello!
60,ThistleCrab,3.120800,Hello!
83,SilverEland,1.501000,Hello!
17,IndigoBee,1.910600,Hello!
33,YellowChough,0.324700,Hello!
13,SilverAnteater,3.512700,Hello!
3,MahoganyNightingale,1.690800,Hello!
34,RazzmatazzSquid,1.997400,Hello!
94,ShadowBuffalo,2.029200,Hello!
46,RazzmatazzHyena,0.876800,Hello!
99,CornflowerStingray,3.331200,Hello!
15,MaroonHippopotamus,2.284100,Hello!
9,OrchidRook,2.750400,Hello!
32,RedCurlew,1.852200,Hello!
8,TanGoose,1.485900,Hello!
91,MelonBee,1.560900,Hello!
40,AlmondSand Dollar,0.353900,Hello!
55,WisteriaTiger,2.763400,Hello!
97,ApricotSkunk,0.461500,Hello!
96,RedLyrebird,0.379600,Hello!
36,MelonCoyote,0.476600,Hello!
50,PeriwinkleHyena,2.527600,Hello!
29,ThistleGuanaco,1.948300,Hello!
35,BeaverCod,2.353300,Hello!
28,RedSpider,2.162800,Hello!
56,YellowTarsier,0.911400,Hello!
19,ThistleBee,0.522500,Hello!
30,BrownSalmon,0.373000,Hello!
85,YellowWasp,2.943200,Hello!
43,ManateeEel,2.749900,Hello!
64,AquamarineHorse,1.164400,Hello!
2,RazzmatazzBaboon,1.541100,Hello!
51,MagentaMoose,2.821200,Hello!
21,WhiteBat,2.540000,Hello!
65,BlushDog,2.272800,Hello!
18,CopperShark,0.665000,Hello!
75,MelonOtter,2.412600,Hello!
86,YellowGiraffe,1.370200,Hello!
67,AlmondRam,2.611400,Hello!
58,WhiteMoose,1.539500,Hello!
27,DandelionScorpion,3.105400,Hello!
59,MaroonElk,1.638900,Hello!
89,ManateeToad,3.006000,Hello!
81,CopperYak,0.630900,Hello!
38,AlmondDotterel,3.296100,Hello!
82,FernRook,3.214800,Hello!
93,PeachTermite,1.602600,Hello!
45,GrayGoldfish,3.083300,Hello!
71,BlackReindeer,0.479700,Hello!
6,RedEchidna,2.574600,Hello!
72,RedElephant,1.687100,Hello!
16,PeriwinkleStingray,1.190000,Hello!
47,ScarletMouse,2.541100,Hello!
78,PeriwinklePenguin,1.558400,Hello!
88,ShamrockBoar,2.353500,Hello!
57,WhiteEchidna,0.790700,Hello!
66,ShamrockKangaroo,2.208700,Hello!
53,ChestnutGiraffe,0.544100,Hello!
80,WhiteEagle,3.022000,Hello!
98,MahoganyOpossum,0.672900,Hello!
73,GreenGuanaco,2.516600,Hello!
39,ThistleMantis,1.445700,Hello!
60,ThistleCrab,2.991200,Hello!
83,SilverEland,1.802000,Hello!
17,IndigoBee,1.801200,Hello!
33,YellowChough,0.322100,Hello!
13,SilverAnteater,3.473700,Hello!
14,GreenMouse,0.396700,Hello!
3,MahoganyNightingale,1.806000,Hello!
34,RazzmatazzSquid,2.129100,Hello!
94,ShadowBuffalo,2.243800,Hello!
52,GoldenrodChamois,0.517800,Hello!
46,RazzmatazzHyena,0.888200,Hello!
99,CornflowerStingray,3.126100,Hello!
15,MaroonHippopotamus,2.200500,Hello!
9,OrchidRook,2.701000,Hello!
32,RedCurlew,1.967300,Hello!
8,TanGoose,1.584800,Hello!
91,MelonBee,1.528800,Hello!
40,AlmondSand Dollar,0.361000,Hello!
55,WisteriaTiger,2.961600,Hello!
97,ApricotSkunk,0.431400,Hello!
96,RedLyrebird,0.486400,Hello!
36,MelonCoyote,0.440600,Hello!
37,BlushHorse,0.306500,Hello!
49,CeriseDog,2.065000,Hello!
50,PeriwinkleHyena,2.346300,Hello!
29,ThistleGuanaco,1.627200,Hello!
35,BeaverCod,2.361100,Hello!
28,RedSpider,2.126800,Hello!
56,YellowTarsier,1.010300,Hello!
19,ThistleBee,0.719000,Hello!
30,BrownSalmon,0.463500,Hello!
85,YellowWasp,3.123000,Hello!
43,ManateeEel,3.083300,Hello!
7,MagentaWeasel,2.817500,Hello!
64,AquamarineHorse,1.344400,Hello!
2,RazzmatazzBaboon,1.804000,Hello!
51,MagentaMoose,3.020800,Hello!
21,WhiteBat,2.436000,Hello!
65,BlushDog,2.732600,Hello!
18,CopperShark,0.958700,Hello!
75,MelonOtter,2.534500,Hello!
86,YellowGiraffe,1.715900,Hello!
67,AlmondRam,3.335000,Hello!
79,MagentaJay,0.851000,Hello!
58,WhiteMoose,1.391300,Hello!
27,DandelionScorpion,3.013900,Hello!
59,MaroonElk,1.349500,Hello!
89,ManateeToad,2.560800,Hello!
81,CopperYak,0.586100,Hello!
38,AlmondDotterel,2.663700,Hello!
54,ChestnutYak,0.310100,Hello!
82,FernRook,3.204800,Hello!
93,PeachTermite,1.838100,Hello!
45,GrayGoldfish,3.079600,Hello!
71,BlackReindeer,0.443300,Hello!
6,RedEchidna,2.695000,Hello!
72,RedElephant,1.614300,Hello!
16,PeriwinkleStingray,1.178300,Hello!
47,ScarletMouse,2.537000,Hello!
78,PeriwinklePenguin,1.723100,Hello!
12,AlmondFrog,0.804300,Hello!
88,ShamrockBoar,1.977600,Hello!
57,WhiteEchidna,0.809800,Hello!
66,ShamrockKangaroo,1.833900,Hello!
53,ChestnutGiraffe,0.608000,Hello!
80,WhiteEagle,3.304700,Hello!
98,MahoganyOpossum,0.574700,Hello!
0,FuchsiaTiger,0.869800,Hello!
73,GreenGuanaco,2.142500,Hello!
39,ThistleMantis,1.721700,Hello!
60,ThistleCrab,2.885600,Hello!
83,SilverEland,1.759000,Hello!
17,IndigoBee,1.877800,Hello!
33,YellowChough,0.320600,Hello!
13,SilverAnteater,3.608600,Hello!
87,GrayQuail,0.868400,Hello!
14,GreenMouse,0.388700,Hello!
3,MahoganyNightingale,1.806800,Hello!
34,RazzmatazzSquid,2.118700,Hello!
94,ShadowBuffalo,2.165900,Hello!
52,GoldenrodChamois,0.508300,Hello!
46,RazzmatazzHyena,0.856600,Hello!
99,CornflowerStingray,3.069000,Hello!
15,MaroonHippopotamus,2.271300,Hello!
9,OrchidRook,2.810800,Hello!
32,RedCurlew,1.815900,Hello!
8,TanGoose,1.391000,Hello!
76,CarmineManatee,3.146400,Hello!
4,GrayCassowary,1.483700,Hello!
91,MelonBee,1.524000,Hello!
40,AlmondSand Dollar,0.417000,Hello!
55,WisteriaTiger,3.000800,Hello!
97,ApricotSkunk,0.393400,Hello!
20,DenimDotterel,0.489000,Hello!
96,RedLyrebird,0.388800,Hello!
36,MelonCoyote,0.456100,Hello!
37,BlushHorse,0.295200,Hello!
49,CeriseDog,1.909500,Hello!
50,PeriwinkleHyena,2.490400,Hello!
29,ThistleGuanaco,1.832400,Hello!
35,BeaverCod,2.412000,Hello!
28,RedSpider,2.113000,Hello!
56,YellowTarsier,0.945300,Hello!
19,ThistleBee,0.702300,Hello!
30,BrownSalmon,0.466000,Hello!
85,YellowWasp,3.602000,Hello!
43,ManateeEel,2.979800,Hello!
7,MagentaWeasel,3.079200,Hello!
64,AquamarineHorse,1.294800,Hello!
2,RazzmatazzBaboon,1.873200,Hello!
51,MagentaMoose,3.272600,Hello!
21,WhiteBat,2.390700,Hello!
65,BlushDog,2.622500,Hello!
18,CopperShark,0.946100,Hello!
75,MelonOtter,2.505400,Hello!
11,CeruleanEmu,2.859400,Hello!
86,YellowGiraffe,1.188900,Hello!
67,AlmondRam,2.656200,Hello!
79,MagentaJay,0.755800,Hello!
10,AlmondSardine,1.421000,Hello!
58,WhiteMoose,1.139200,Hello!
27,DandelionScorpion,3.315800,Hello!
59,MaroonElk,1.320700,Hello!
26,AlmondCaterpillar,0.508600,Hello!
89,ManateeToad,2.515800,Hello!
81,CopperYak,0.624000,Hello!
38,AlmondDotterel,3.045500,Hello!
54,ChestnutYak,0.428300,Hello!
82,FernRook,3.207400,Hello!
93,PeachTermite,1.851000,Hello!
45,GrayGoldfish,3.259300,Hello!
71,BlackReindeer,0.430700,Hello!
6,RedEchidna,2.530200,Hello!
72,RedElephant,1.445400,Hello!
16,PeriwinkleStingray,1.097600,Hello!
47,ScarletMouse,2.507500,Hello!
78,PeriwinklePenguin,1.642800,Hello!
12,AlmondFrog,0.808300,Hello!
88,ShamrockBoar,1.938700,Hello!
70,BeaverGoldfish,1.776300,Hello!
57,WhiteEchidna,0.793400,Hello!
66,ShamrockKangaroo,1.979900,Hello!
53,ChestnutGiraffe,0.464100,Hello!
80,WhiteEagle,3.275100,Hello!
98,MahoganyOpossum,0.815900,Hello!
0,FuchsiaTiger,0.693900,Hello!
73,GreenGuanaco,2.164800,Hello!
39,ThistleMantis,1.673500,Hello!
60,ThistleCrab,2.779200,Hello!
83,SilverEland,1.693900,Hello!
17,IndigoBee,2.010100,Hello!
33,YellowChough,0.207800,Hello!
13,SilverAnteater,3.482900,Hello!
87,GrayQuail,0.831000,Hello!
24,MagentaHuman,0.587500,Hello!
14,GreenMouse,0.396200,Hello!
3,MahoganyNightingale,1.821000,Hello!
31,CopperGnat,1.468300,Hello!
42,GoldenrodBeaver,1.593600,Hello!
34,RazzmatazzSquid,2.010400,Hello!
94,ShadowBuffalo,2.145800,Hello!
52,GoldenrodChamois,0.376300,Hello!
46,RazzmatazzHyena,0.851700,Hello!
99,CornflowerStingray,3.035400,Hello!
15,MaroonHippopotamus,2.220200,Hello!
9,OrchidRook,2.634600,Hello!
32,RedCurlew,1.863400,Hello!
8,TanGoose,1.839000,Hello!
76,CarmineManatee,3.182900,Hello!
4,GrayCassowary,1.344500,Hello!
91,MelonBee,1.695100,Hello!
40,AlmondSand Dollar,0.579000,Hello!
55,WisteriaTiger,2.920500,Hello!
97,ApricotSkunk,0.383700,Hello!
20,DenimDotterel,0.502800,Hello!
96,RedLyrebird,0.396100,Hello!
36,MelonCoyote,0.452000,Hello!
37,BlushHorse,0.186500,Hello!
49,CeriseDog,1.820500,Hello!
50,PeriwinkleHyena,2.460600,Hello!
29,ThistleGuanaco,1.618800,Hello!
35,BeaverCod,2.416500,Hello!
28,RedSpider,1.885100,Hello!
61,BlackDonkey,0.959400,Hello!
56,YellowTarsier,0.770500,Hello!
92,BrownWhale,0.788900,Hello!
19,ThistleBee,0.585600,Hello!
30,BrownSalmon,0.486000,Hello!
85,YellowWasp,2.919500,Hello!
43,ManateeEel,2.798800,Hello!
7,MagentaWeasel,2.730000,Hello!
64,AquamarineHorse,1.251200,Hello!
2,RazzmatazzBaboon,1.648100,Hello!
51,MagentaMoose,3.125300,Hello!
21,WhiteBat,2.447400,Hello!
65,BlushDog,2.440100,Hello!
18,CopperShark,0.693100,Hello!
75,MelonOtter,2.511900,Hello!
11,CeruleanEmu,2.565200,Hello!
86,YellowGiraffe,1.447900,Hello!
1,MulberryPig,2.614200,Hello!
67,AlmondRam,3.030500,Hello!
79,MagentaJay,0.930300,Hello!
10,AlmondSardine,1.631500,Hello!
58,WhiteMoose,1.153900,Hello!
27,DandelionScorpion,3.005200,Hello!
59,MaroonElk,1.292700,Hello!
26,AlmondCaterpillar,0.509200,Hello!
89,ManateeToad,2.314500,Hello!
81,CopperYak,0.558500,Hello!
38,AlmondDotterel,2.651700,Hello!
54,ChestnutYak,0.438900,Hello!
82,FernRook,3.074800,Hello!
93,PeachTermite,1.739600,Hello!
45,GrayGoldfish,3.527700,Hello!
71,BlackReindeer,0.430200,Hello!
6,RedEchidna,2.664900,Hello!
72,RedElephant,1.370300,Hello!
16,PeriwinkleStingray,0.995000,Hello!
63,ScarletTiger,1.532000,Hello!
47,ScarletMouse,2.523100,Hello!
78,PeriwinklePenguin,1.810300,Hello!
12,AlmondFrog,0.884400,Hello!
88,ShamrockBoar,1.958500,Hello!
70,BeaverGoldfish,1.779300,Hello!
5,GoldenrodWren,1.847400,Hello!
57,WhiteEchidna,0.794000,Hello!
66,ShamrockKangaroo,2.157300,Hello!
53,ChestnutGiraffe,0.422000,Hello!
80,WhiteEagle,3.073700,Hello!
98,MahoganyOpossum,0.589200,Hello!
0,FuchsiaTiger,1.038300,Hello!
73,GreenGuanaco,2.198900,Hello!
39,ThistleMantis,1.818000,Hello!
60,ThistleCrab,2.983000,Hello!
83,SilverEland,1.920000,Hello!
17,IndigoBee,1.884500,Hello!
33,YellowChough,0.302100,Hello!
13,SilverAnteater,3.376800,Hello!
87,GrayQuail,0.893700,Hello!
68,ShamrockWorm,3.211200,Hello!
24,MagentaHuman,0.595500,Hello!
90,ManateeBaboon,3.354600,Hello!
14,GreenMouse,0.366200,Hello!
3,MahoganyNightingale,1.933200,Hello!
31,CopperGnat,1.679600,Hello!
42,GoldenrodBeaver,1.583100,Hello!
34,RazzmatazzSquid,2.087100,Hello!
69,RedTermite,0.312000,Hello!
41,BlushVulture,2.873300,Hello!
94,ShadowBuffalo,1.995000,Hello!
52,GoldenrodChamois,0.401000,Hello!
46,RazzmatazzHyena,0.857900,Hello!
99,CornflowerStingray,2.948100,Hello!
95,WisteriaElephant,2.069700,Hello!
15,MaroonHippopotamus,2.192900,Hello!
48,PeachKouprey,1.437500,Hello!
9,OrchidRook,2.635600,Hello!
32,RedCurlew,1.773800,Hello!
8,TanGoose,1.408800,Hello!
76,CarmineManatee,3.406600,Hello!
4,GrayCassowary,1.572700,Hello!
91,MelonBee,1.630600,Hello!
40,AlmondSand Dollar,0.394700,Hello!
55,WisteriaTiger,2.904200,Hello!
97,ApricotSkunk,0.417500,Hello!
25,TanCoyote,2.034600,Hello!
20,DenimDotterel,0.578400,Hello!
96,RedLyrebird,0.352800,Hello!
36,MelonCoyote,0.516800,Hello!
37,BlushHorse,0.290400,Hello!
49,CeriseDog,2.122300,Hello!
22,CarmineGrasshopper,0.499300,Hello!
50,PeriwinkleHyena,2.368500,Hello!
29,ThistleGuanaco,1.731200,Hello!
23,MulberryMandrill,0.872100,Hello!
35,BeaverCod,2.290400,Hello!
28,RedSpider,1.822900,Hello!
61,BlackDonkey,0.971800,Hello!
56,YellowTarsier,0.911400,Hello!
92,BrownWhale,0.754200,Hello!
19,ThistleBee,0.523700,Hello!
30,BrownSalmon,0.456400,Hello!
85,YellowWasp,2.902700,Hello!
43,ManateeEel,2.807700,Hello!
7,MagentaWeasel,2.672900,Hello!
64,AquamarineHorse,1.332500,Hello!
2,RazzmatazzBaboon,1.622000,Hello!
51,MagentaMoose,3.058500,Hello!
21,WhiteBat,2.725300,Hello!
65,BlushDog,2.329500,Hello!
18,CopperShark,0.941100,Hello!
75,MelonOtter,2.397600,Hello!
11,CeruleanEmu,2.590400,Hello!
86,YellowGiraffe,1.353000,Hello!
1,MulberryPig,3.305500,Hello!
67,AlmondRam,3.271300,Hello!
79,MagentaJay,0.804400,Hello!
10,AlmondSardine,1.263200,Hello!
58,WhiteMoose,1.491700,Hello!
27,DandelionScorpion,3.254800,Hello!
59,MaroonElk,1.641600,Hello!
77,ManateeLouse,1.804300,Hello!
26,AlmondCaterpillar,0.600000,Hello!
89,ManateeToad,2.501800,Hello!
81,CopperYak,0.529100,Hello!
38,AlmondDotterel,2.771900,Hello!
54,ChestnutYak,0.306200,Hello!
82,FernRook,3.229600,Hello!
93,PeachTermite,1.877600,Hello!
45,GrayGoldfish,3.237500,Hello!
71,BlackReindeer,0.606300,Hello!
6,RedEchidna,2.562100,Hello!
44,IndigoStinkbug,2.223400,Hello!
72,RedElephant,1.357200,Hello!
16,PeriwinkleStingray,1.125100,Hello!
63,ScarletTiger,1.599700,Hello!
47,ScarletMouse,2.290700,Hello!
78,PeriwinklePenguin,1.679000,Hello!
12,AlmondFrog,0.836600,Hello!
88,ShamrockBoar,1.929700,Hello!
70,BeaverGoldfish,2.236700,Hello!
5,GoldenrodWren,1.707900,Hello!
57,WhiteEchidna,0.748600,Hello!
66,ShamrockKangaroo,2.014000,Hello!
53,ChestnutGiraffe,0.425300,Hello!
80,WhiteEagle,2.882900,Hello!
98,MahoganyOpossum,0.726900,Hello!
0,FuchsiaTiger,0.787700,Hello!
73,GreenGuanaco,2.111400,Hello!
39,ThistleMantis,1.742200,Hello!
60,ThistleCrab,3.101900,Hello!
83,SilverEland,1.738600,Hello!
17,IndigoBee,1.973800,Hello!
33,YellowChough,0.224100,Hello!
13,SilverAnteater,3.401000,Hello!
87,GrayQuail,0.867300,Hello!
68,ShamrockWorm,4.678800,Hello!
24,MagentaHuman,0.589100,Hello!
90,ManateeBaboon,3.380400,Hello!
14,GreenMouse,0.386500,Hello!
3,MahoganyNightingale,1.899200,Hello!
31,CopperGnat,1.577100,Hello!
42,GoldenrodBeaver,1.527300,Hello!
34,RazzmatazzSquid,2.450000,Hello!
69,RedTermite,0.248000,Hello!
84,PeriwinkleJackal,3.244800,Hello!
41,BlushVulture,2.969300,Hello!
94,ShadowBuffalo,2.043600,Hello!
52,GoldenrodChamois,0.363200,Hello!
46,RazzmatazzHyena,0.859200,Hello!
99,CornflowerStingray,3.447000,Hello!
95,WisteriaElephant,1.899600,Hello!
15,MaroonHippopotamus,2.100700,Hello!
48,PeachKouprey,1.519900,Hello!
9,OrchidRook,2.957300,Hello!
32,RedCurlew,2.074500,Hello!
8,TanGoose,1.405200,Hello!
76,CarmineManatee,3.193500,Hello!
4,GrayCassowary,1.388100,Hello!
91,MelonBee,1.701400,Hello!
40,AlmondSand Dollar,0.360400,Hello!
55,WisteriaTiger,2.960400,Hello!
97,ApricotSkunk,0.445400,Hello!
25,TanCoyote,1.707400,Hello!
20,DenimDotterel,0.526100,Hello!
96,RedLyrebird,0.313300,Hello!
36,MelonCoyote,0.489400,Hello!
37,BlushHorse,0.289900,Hello!
49,CeriseDog,2.024100,Hello!
22,CarmineGrasshopper,0.646600,Hello!
50,PeriwinkleHyena,2.331300,Hello!
29,ThistleGuanaco,1.875700,Hello!
23,MulberryMandrill,0.845200,Hello!
35,BeaverCod,2.547900,Hello!
28,RedSpider,1.824000,Hello!
62,MelonLouse,0.630800,Hello!
61,BlackDonkey,0.939800,Hello!
56,YellowTarsier,1.091500,Hello!
92,BrownWhale,0.732100,Hello!
19,ThistleBee,0.696000,Hello!
30,BrownSalmon,0.569000,Hello!
85,YellowWasp,3.149600,Hello!
43,ManateeEel,2.858700,Hello!
7,MagentaWeasel,2.956600,Hello!
64,AquamarineHorse,1.206900,Hello!
51,MagentaMoose,2.864200,Hello!
2,RazzmatazzBaboon,1.981200,Hello!
21,WhiteBat,2.395500,Hello!
65,BlushDog,2.466000,Hello!
18,CopperShark,0.982100,Hello!
75,MelonOtter,2.626800,Hello!
11,CeruleanEmu,2.762800,Hello!
86,YellowGiraffe,1.316600,Hello!
1,MulberryPig,2.442700,Hello!
67,AlmondRam,2.893400,Hello!
74,ManateeChimpanzee,1.877700,Hello!
79,MagentaJay,0.755500,Hello!
10,AlmondSardine,1.281600,Hello!
58,WhiteMoose,1.439100,Hello!
27,DandelionScorpion,3.221000,Hello!
59,MaroonElk,1.633200,Hello!
77,ManateeLouse,1.610300,Hello!
26,AlmondCaterpillar,0.516300,Hello!
89,ManateeToad,2.527900,Hello!
81,CopperYak,0.528000,Hello!
38,AlmondDotterel,2.606200,Hello!
54,ChestnutYak,0.383100,Hello!
82,FernRook,3.445100,Hello!
93,PeachTermite,1.612600,Hello!
45,GrayGoldfish,3.106200,Hello!
71,BlackReindeer,0.656600,Hello!
6,RedEchidna,2.721500,Hello!
44,IndigoStinkbug,2.264500,Hello!
72,RedElephant,1.657500,Hello!
16,PeriwinkleStingray,1.282200,Hello!
63,ScarletTiger,1.756900,Hello!
47,ScarletMouse,2.566200,Hello!
78,PeriwinklePenguin,1.849500,Hello!
12,AlmondFrog,0.817900,Hello!
88,ShamrockBoar,2.285500,Hello!
70,BeaverGoldfish,2.048200,Hello!
5,GoldenrodWren,1.770700,Hello!
57,WhiteEchidna,0.839800,Hello!
66,ShamrockKangaroo,1.906200,Hello!
53,ChestnutGiraffe,0.349700,Hello!
80,WhiteEagle,3.488700,Hello!
98,MahoganyOpossum,0.593200,Hello!
0,FuchsiaTiger,0.967700,Hello!
73,GreenGuanaco,2.201200,Hello!
39,ThistleMantis,1.462700,Hello!
60,ThistleCrab,3.094900,Hello!
83,SilverEland,1.716300,Hello!
17,IndigoBee,2.203700,Hello!
33,YellowChough,0.282600,Hello!
13,SilverAnteater,3.471100,Hello!
87,GrayQuail,1.234700,Hello!
68,ShamrockWorm,3.176400,Hello!
24,MagentaHuman,0.769500,Hello!
90,ManateeBaboon,3.469000,Hello!
14,GreenMouse,0.372000,Hello!
3,MahoganyNightingale,1.884800,Hello!
31,CopperGnat,1.546500,Hello!
42,GoldenrodBeaver,1.604200,Hello!
34,RazzmatazzSquid,2.356600,Hello!
69,RedTermite,0.253900,Hello!
84,PeriwinkleJackal,3.316200,Hello!
41,BlushVulture,3.171200,Hello!
94,ShadowBuffalo,2.272100,Hello!
52,GoldenrodChamois,0.538000,Hello!
99,CornflowerStingray,2.961300,Hello!
46,RazzmatazzHyena,0.843500,Hello!
95,WisteriaElephant,1.856000,Hello!
15,MaroonHippopotamus,2.118900,Hello!
48,PeachKouprey,1.455400,Hello!
9,OrchidRook,2.712300,Hello!
32,RedCurlew,2.055100,Hello!
8,TanGoose,1.393200,Hello!
76,CarmineManatee,3.095100,Hello!
4,GrayCassowary,1.509700,Hello!
91,MelonBee,1.544200,Hello!
40,AlmondSand Dollar,0.347200,Hello!
55,WisteriaTiger,2.984900,Hello!
97,ApricotSkunk,0.446100,Hello!
25,TanCoyote,2.082400,Hello!
20,DenimDotterel,0.534200,Hello!
96,RedLyrebird,0.299900,Hello!
36,MelonCoyote,0.362700,Hello!
37,BlushHorse,0.292300,Hello!
49,CeriseDog,2.068200,Hello!
22,CarmineGrasshopper,0.528700,Hello!
50,PeriwinkleHyena,2.407200,Hello!
29,ThistleGuanaco,1.632000,Hello!
23,MulberryMandrill,0.742400,Hello!
35,BeaverCod,2.431900,Hello!
28,RedSpider,2.104900,Hello!
62,MelonLouse,0.722800,Hello!
61,BlackDonkey,0.981800,Hello!
56,YellowTarsier,0.987700,Hello!
92,BrownWhale,0.974200,Hello!
19,ThistleBee,0.542800,Hello!
30,BrownSalmon,0.452800,Hello!
85,YellowWasp,3.630700,Hello!
43,ManateeEel,2.997500,Hello!
7,MagentaWeasel,3.557200,Hello!
64,AquamarineHorse,1.249200,Hello!
2,RazzmatazzBaboon,1.804500,Hello!
51,MagentaMoose,3.064800,Hello!
21,WhiteBat,2.435200,Hello!
65,BlushDog,2.694900,Hello!
18,CopperShark,0.902500,Hello!
